population,latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
NAUV-B,1.442739711224122,0.7280307406785419,-0.1655580192165558,0.008097165991903391,0.06521739130434771,1.3203753351206438,1.0028818443804053,1.1535150645624102,0.8715134887974391,-0.6738589211618258,-0.3719676549865231,0.6171428571428572,-0.2027491408934708,0.10608069710172371,0.16994219653179196,-0.36730586214817795,0.519987977156597,0.31178707224334595,0.1677053824362607,0.11189445343550966,-0.756637168141593,-0.7571884984025559,-0.17991967871485945,0.19903787921634802,0.0,0.2034262138756923,3.0630108160847977,0.0,0.0,2.06884167141841,0.0,2.442281611921104,0.0,49.097882573743796,2.39340222662086,0.0,2.776086617389522,0.0,0.0,1.03626441774015,2.3122932734002,0.0,1.6225615385366539,0.0,0.0,1.0573649036231856,0.0,0.0,0.0,0.0,0.0,0.767741447125509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938404383874652,0.0,0.0,0.0,0.0,2.2466469226034276,0.0,1.29589986692533,0.0,0.817859341978056,0.0,0.0,0.0,0.0,0.0,0.836417709498276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290318992655152,0.0,0.013173635587657311,4.14314651502801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958354083995978,0.0,2.20804839716598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83080900777927,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.5100755667506297,0.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,-0.0003106974192826097
NAUV-C,1.4427102392875504,0.7280954393991648,-0.15964523281596452,0.008097165991903391,0.021739130434782514,1.3176943699731913,1.0028818443804053,1.1535150645624102,0.8715134887974391,6.081327800829875,-0.22102425876010784,-0.03428571428571457,7.529209621993127,3.6294752794089797,6.915606936416185,12.616778060973335,4.414186955214907,0.0532319391634981,-1.4708215297450427,0.012131765868271362,4.451327433628318,4.456869009584665,1.1566265060240963,-0.09669632940225216,0.0,0.9241855900411707,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.779255811339893,0.0,0.0,0.0,3.69390465860695,1.54085537017191,0.0,0.9277116557556193,0.0,0.0,0.0,0.0,0.0,0.0,0.94761778116879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.464271693248321,0.0,0.0,0.0,0.0,0.0,0.0,1.23756284743197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087195882973928,0.0,7.156165353350207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25818639798488663,1.0,0.0,4.0,0.0,0.0,0.0,-0.8500000000000001,-0.8737561389524564
NAYR-A,0.9388397670453825,0.8219493205336368,0.9401330376940134,-1.0364372469635645,-1.8043478260869563,1.4115281501340486,1.043227665706054,0.9182209469153514,0.8751714677640601,0.863070539419087,-0.02695417789757412,-2.559999999999999,-0.07903780068728511,-0.7539306686872516,0.4439306358381505,0.3887023201373922,-0.212203186053502,0.47148288973384034,11.401699716713884,-0.45207313250606496,0.6039823008849555,0.6038338658146964,2.920481927710844,-0.008451594643375755,0.8424884437505519,0.10099286417158035,-0.3664149933880429,0.0,0.0,0.0,0.0,1.4745273531264835,0.0,0.0,1.497672900417694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919717084050297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77563286258942,0.0,2.95014309281882,0.0,0.0,6.08904310756349,4.34080566686351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001904840091628845,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31318839535884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44.0,17.77777777777778,0.0,0.0,0.0,0.0,0.0,27.181159420289855,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.823529411764707,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463476070528967,0.0,0.0,1.0,0.0,0.0,0.0,0.8999999999999999,0.5873788280064799
NAZA-A,1.0215871409730282,-0.3600068452843918,-0.6504065040650406,0.3481781376518221,0.6521739130434782,0.19436997319034946,-0.16138328530259305,0.21520803443328576,-0.1636945587562869,-0.05975103734439854,-0.4312668463611859,0.4114285714285718,-0.0034364261168384914,-0.12881227505209317,0.3433526011560696,-0.6311955106818203,-0.4382326420198379,-0.5247148288973383,-0.9971671388101983,-0.328801461555115,-0.3230088495575221,-0.32396166134185295,-0.17991967871485945,-0.09669632940225216,0.0,-0.31594488658880626,-0.043027326716421434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5988901346782787,0.0,1.1761703767458267,2.67674402955196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1731145776360665,0.0,0.0,0.0,0.0,0.0,2.28765310356864,0.0,0.0,0.0,0.0,0.0,0.637506259024221,0.0,0.0,0.0,0.0,0.0,0.0,0.616849012263047,0.0,0.0,0.0,3.0380154392486625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33323929199939,0.0,4.90167468726103,0.0,0.0,6.63636057949211,0.0,-0.07105774108745412,0.0,0.06275163196040844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92532578863333,0.0,0.0,0.0,0.0,0.0,0.0,1.04444192746921,0.0,0.0,39.7442530515651,8.02626201325378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.556710713740863,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.6309823677581863,0.0,0.0,0.0,0.0,248.0,0.0,-0.3500000000000001,-0.6571250417834454
PAMP-A,0.8876091207223041,0.5909533216702574,0.011825572801182557,-0.08097165991902758,-0.08695652173913046,0.7252010723860599,0.24783861671469848,0.49067431850789095,0.17649748513946056,0.7402489626556015,-0.08086253369272235,-1.6914285714285708,-0.2439862542955327,-0.37734419397613195,0.9965317919075147,-0.29598433551746384,-0.4286143672978662,-0.030418250950570356,-0.25609065155807376,-0.5535612319427669,0.4712389380530971,0.4709265175718849,3.4923694779116468,-0.04449383855968146,0.0,-0.009753022568282794,-0.3664149933880429,0.0,0.0,0.0,0.0,11.063024984160423,0.0,0.0,1.322943103298646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9441307025363517,1.24344086311766,0.0,3.246241690376131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59492196679661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77347250047946,0.0,0.0,4.58256952876361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117616192583542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,91.11111111111111,0.0,0.0,3.0,0.0,0.0,0.6594202898550724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36363636363636,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22040302267002518,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,1.313982240964062
PAMP-B,0.8876259618289166,0.5906897342899425,0.011825572801182557,-0.08097165991902758,-0.08695652173913046,0.7225201072386068,0.24783861671469848,0.49067431850789095,0.171010516689529,0.23900414937759326,-0.07008086253369256,0.5714285714285724,-0.29209621993127155,0.6743701458609588,0.1294797687861273,0.43506131244735646,0.8193567778779677,-0.5247148288973383,-1.4708215297450427,-0.42734764762745353,0.07522123893805306,0.07348242811501597,-0.17991967871485945,-0.09669632940225216,0.0,1.5519202476943132,1.313830393104107,0.0,0.0,5.6986769274308,0.0,0.0,0.0,0.0,1.1582134688153225,1.4333154587052213,0.0,0.0,0.0,0.0,0.0,3.50456349745201,0.8049903632423759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78028044222685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57605721786856,0.0,0.0,0.0,1.70240059625868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24793559036257,0.0,0.0,0.0,2.12455452919001,0.0,0.0,0.0,0.0,0.0,0.0,-0.045296029244022415,0.0,1.514987207955657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83721731398427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42499078889033,0.0,0.0,0.0,0.0,18.237702075188626,0.0,0.0,-0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4219143576826196,0.0,0.0,13.0,2.0,0.0,0.0,-0.2250000000000001,0.5695940791785592
PANA-C,0.8230796138755175,0.9548812289242424,1.3422025129342203,-1.3441295546558727,-2.413043478260869,1.9691689008042899,1.1930835734870338,0.9756097560975607,1.080018289894833,0.3120331950207467,-0.22102425876010745,-1.365714285714285,0.5463917525773195,-0.5766243606743702,0.7190751445086705,-0.24605926687596386,1.6729786594529599,-0.1444866920152091,1.7042492917847027,-0.0685821167351938,0.04646017699115031,0.04408945686900944,1.4457831325301207,-0.0023635615126090708,0.9006119972051023,-0.4954160448820457,0.026048694417330716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.253658591428259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.661528665896146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41984616825209,2.04108243483906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,1.1697735097194117,2.11455876994019,0.0,0.0,3.217835673437955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84954402330974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00241033966047,0.0,0.0,3.09950352525597,0.0,0.0,0.0,0.0,2.36577963974437,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2222222222222223,0.0,32.5,0.0,0.0,0.0,0.8768115942028984,0.0,3.0,0.0,0.0,1.0,0.0,0.0,33.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,1.0,-0.25818639798488663,33.0,0.0,0.0,0.0,0.0,0.0,1.025,0.00031069741928308543
PASD-B,0.448188160070494,1.083100514454673,0.8573540280857354,-0.704453441295546,-1.673913043478261,2.524128686327079,0.40345821325648534,-0.20373027259684354,1.6012802926383163,-0.7037344398340251,-0.11320754716981137,-0.3771428571428572,-0.8969072164948455,-0.6107217275999245,-0.009248554913294807,0.9949352964984626,-0.21701232341448773,-0.5247148288973383,-1.4708215297450427,-0.5232536568271107,-0.7123893805309734,-0.7137380191693291,0.5333333333333333,2.897466703408365,0.0,0.8730823034814602,-0.14816595601356908,2.2003522052002578,9.915633634867836,0.0,1.20092930845034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4134818822284,0.0,0.0,0.0,0.0,4.432029163135085,0.0,0.0,0.0,5.71541139489486,1.7045630007543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.556512418418079,0.0,-0.2675346269013181,0.0,4.53788211479818,4.34987153650976,0.0,2.58544619577563,1.93207860256059,0.766632018979599,0.767484657125083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63928354098789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500180783745369,0.0,0.0,0.0,0.655047319481008,0.0,0.591466370414101,0.0,5.664399011505984,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588235294117647,0.0,12.727272727272727,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4093198992443325,0.0,0.0,1.0,0.0,2.0,16.0,1.025,0.26718906687922694
PREI-A,0.31640369395638046,-0.7127786163539597,-0.5705838876570584,0.25910931174089114,0.5217391304347826,-0.030831099195709658,-0.2881844380403454,-0.07747489239598274,-0.2094192958390488,0.19585062240663895,0.9002695417789757,0.6171428571428572,-0.5395189003436427,0.6061754120098501,-0.3265895953757226,-0.5206471444042134,-0.4574691914637814,-0.0532319391634981,-0.6617563739376771,-0.24852174449911565,0.5420353982300883,0.5412140575079875,-0.17991967871485945,6.051113662858108,0.0,-0.2681097929016614,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5420967574831113,0.0,-0.07129304527734524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12194350276874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77907592864271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,4.375,0.6594202898550724,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09445843828715364,0.0,0.0,0.0,44.0,1.0,0.0,0.02499999999999991,0.5820219759498774
PUYM-B,-0.16769812597078587,-0.5990398629984623,-0.10347376201034737,-0.13765182186234817,-0.43478260869565255,-0.32841823056300196,-0.1498559077809798,-0.10329985652797682,-0.1582075903063559,2.4066390041493775,0.45822102425876,-0.605714285714286,0.8762886597938143,1.917029740481152,-0.23930635838150288,1.405034074625069,-0.2602945596633606,0.8745247148288973,0.641359773371105,-0.9049273758481526,2.4225663716814156,2.412140575079872,-0.17991967871485945,-0.09669632940225216,0.0,0.08219466550079939,-0.29566022531547365,0.0,0.0,11.8151283441183,0.0,0.0,0.0,0.0,5.48506760715616,0.0,4.294339986648069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02054008151916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930479333748951,1.330863436968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64004343697369,0.0,7.7,0.0,0.4,0.0,7.2,0.0,0.0,0.0,0.0,76.0,0.6,0.2,0.8,0.33333333333333337,0.0,0.7608695652173912,0.0,0.0,0.0,243.99999999999997,0.0,0.0,0.0,0.09411764705882353,0.2,18.36363636363636,0.0,0.0,0.0,2.4,0.0,21.0,0.4689655172413793,0.0,2.7199999999999998,0.0,0.0,2.1649874055415617,0.0,1.4,0.0,0.2,0.0,0.2,-0.17500000000000004,0.08932443667343777
RADE-A,1.1967823662386163,0.8827421554298901,0.9135254988913526,-1.0364372469635645,-1.9782608695652173,1.124664879356569,0.8876080691642663,1.1621233859397417,0.8861454046639227,0.9394190871369295,-0.5444743935309972,0.022857142857143384,0.5189003436426116,0.5607122561091116,1.753757225433526,-0.32094686983821374,0.8470093177036366,-0.11406844106463875,-0.61643059490085,1.0959914934097583,0.2853982300884955,0.2856230031948881,0.0032128514056224983,-0.09669632940225216,0.0,1.9908821962450292,0.6576117222084906,0.0,0.0,0.0,0.0,2.905731771185631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2776885610025355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714760799304343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5363251610166,0.0,-0.07105774108745412,0.0,0.4714772466734964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59134181175482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555011250010474,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6666666666666667,0.0,4.934782608695651,0.0,7.0,11.0,0.0,0.0,0.0,25.0,0.47058823529411764,13.0,5.454545454545454,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.25818639798488663,0.0,0.0,0.0,0.0,0.0,11.0,1.15,1.4871156994334598
RAYR-A,0.9874502178642585,0.7807705817313579,0.7154471544715447,-0.8178137651821872,-1.543478260869565,1.3927613941018775,1.1873198847262267,0.9010043041606886,0.7654320987654316,1.3809128630705394,-0.5822102425876008,0.36000000000000043,1.9759450171821307,0.6743701458609588,-0.4260115606936416,-0.09985013728299971,-0.33243162007814864,-0.5247148288973383,-0.42379603399433435,-0.2746494279315573,0.5530973451327432,0.5527156549520766,-0.17991967871485945,-0.09669632940225216,0.0,-0.015537660332619713,0.19068364266262508,0.0,0.0,5.46641711702048,0.0,0.36922763147611687,0.0,0.0,2.666205294329929,1.114824499246257,0.0,0.0,0.0,0.0,0.0,0.0,2.478288160812334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119636512616435,0.0,0.0,0.0,0.0,0.667578016721521,0.0,0.0,2.55893063644856,16.61783163802464,0.0,0.0,0.94611769808946,0.0,0.0,0.0,0.0,0.0,0.0,0.578465350282611,0.0,0.0,0.0,0.0,0.0,0.0,0.817754265838698,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,0.0,0.0,0.0,3.0650713980719138,0.0,0.0,0.0,0.0,4.08379941881183,1.18359589194382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06443512907638,4.74801920666982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09158947793959,4.183389693308478,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.007246376811594209,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.13793103448275862,0.0,8.8,182.0,0.0,1.4924433249370277,0.0,2.0,0.0,0.0,0.0,0.0,0.02499999999999991,-0.26500347124013207
RAYR-B,0.9874516212898062,0.7807058830107351,0.7154471544715447,-0.8178137651821872,-1.543478260869565,1.3927613941018775,1.1873198847262267,0.9010043041606886,0.7654320987654316,0.09294605809128609,0.2857142857142855,-1.2742857142857145,1.845360824742268,-0.3311233188103809,0.18150289017341045,-0.1569073585875712,1.8052299368800717,-0.5247148288973383,-0.7614730878186968,0.8325179411951997,0.12610619469026538,0.1258785942492012,1.0184738955823294,-0.09669632940225216,0.0,0.21450997318256587,0.9916762707336618,0.0,0.0,0.0,0.0,0.0,0.0,83.72860409283017,1.7137864635674853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6598833890921267,0.0,0.0,1.7890912192901063,0.0,0.0,0.0,4.32782077725282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14385323799723,0.0,0.0,0.0,6.48109472896237,1.5575867356756699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29590871332866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023000499050183663,0.0,0.0388478886355558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,-0.13768115942028983,0.0,5.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,31.2,0.0,0.0,-0.01889168765743073,0.0,8.0,0.0,0.0,0.0,0.0,-0.2250000000000001,0.36024830080652775
